date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth,year,month_name,weekday,month,season,rain_intensity,dtr,decade,daylight_hours,cloud_hours,sunshine_norm,cloud_cover_norm,precipitation_norm,radiance_score,radiance_percent,radiance_label,radiance_bin,daily_energy_j_per_m2,daily_energy_j,daily_rain_litres
2003-11-25,8,0.4,22.0,9.8,7.5,2.5,16.4,100430.0,0.0,2003,November,Tuesday,11,Autumn,Heavy Rain,7.300000000000001,2000,12,11.6,0.025,1.0,0.26537216828478966,0.7596278317152104,25.32092772384035,Gloomy,"(23.962, 28.676]",1900800.0,22809600000000.0,196799999.99999997
2003-11-26,5,3.1,41.0,9.1,9.1,8.4,2.6,99010.0,0.0,2003,November,Wednesday,11,Autumn,Moderate Rain,0.6999999999999993,2000,12,8.9,0.19375,0.625,0.04207119741100324,1.5266788025889966,50.88929341963322,Mixed,"(47.529, 52.242]",3542400.0,42508800000000.0,31200000.0
2003-11-27,3,4.2,46.0,11.0,5.5,1.9,0.2,100110.0,0.0,2003,November,Thursday,11,Autumn,Light Rain,9.1,2000,12,7.8,0.2625,0.375,0.003236245954692557,1.8842637540453073,62.808791801510246,Mixed,"(61.669, 66.382]",3974400.0,47692800000000.0,2400000.0
2003-11-28,4,6.5,57.0,12.2,5.3,-0.4,0.0,101020.0,0.0,2003,November,Friday,11,Autumn,No Rain,12.6,2000,12,5.5,0.40625,0.5,0.0,1.90625,63.541666666666664,Mixed,"(61.669, 66.382]",4924800.0,59097600000000.0,0.0
2003-11-29,7,0.0,15.0,10.4,7.4,2.7,3.0,100390.0,0.0,2003,November,Saturday,11,Autumn,Moderate Rain,7.7,2000,12,12.0,0.0,0.875,0.04854368932038835,1.0764563106796117,35.881877022653725,Gloomy,"(33.389, 38.102]",1296000.0,15552000000000.0,36000000.0
2003-11-30,6,4.2,45.0,10.7,8.0,5.5,7.4,100150.0,0.0,2003,November,Sunday,11,Autumn,Moderate Rain,5.199999999999999,2000,12,7.8,0.2625,0.75,0.1197411003236246,1.3927588996763753,46.42529665587918,Mixed,"(42.816, 47.529]",3888000.0,46656000000000.0,88800000.0
2003-12-01,7,0.1,16.0,10.4,8.9,7.1,5.0,99890.0,0.0,2003,December,Monday,12,Winter,Moderate Rain,3.3000000000000007,2000,12,11.9,0.00625,0.875,0.08090614886731393,1.0503438511326861,35.01146170442287,Gloomy,"(33.389, 38.102]",1382400.0,16588800000000.0,60000000.0
2003-12-02,7,0.8,22.0,9.5,8.4,6.3,1.2,101250.0,0.0,2003,December,Tuesday,12,Winter,Light Rain,3.2,2000,12,11.2,0.05,0.875,0.01941747572815534,1.1555825242718447,38.519417475728154,Gloomy,"(38.102, 42.816]",1900800.0,22809600000000.0,14400000.0
2003-12-03,8,0.0,13.0,9.1,8.4,7.3,0.0,102320.0,0.0,2003,December,Wednesday,12,Winter,No Rain,1.7999999999999998,2000,12,12.0,0.0,1.0,0.0,1.0,33.33333333333333,Gloomy,"(28.676, 33.389]",1123200.0,13478400000000.0,0.0
2003-12-04,8,0.0,13.0,8.9,8.2,7.2,0.0,102900.0,0.0,2003,December,Thursday,12,Winter,No Rain,1.7000000000000002,2000,12,12.0,0.0,1.0,0.0,1.0,33.33333333333333,Gloomy,"(28.676, 33.389]",1123200.0,13478400000000.0,0.0
2003-12-05,6,0.0,13.0,9.0,8.6,8.2,0.2,103030.0,0.0,2003,December,Friday,12,Winter,Light Rain,0.8000000000000007,2000,12,12.0,0.0,0.75,0.003236245954692557,1.2467637540453076,41.55879180151025,Mixed,"(38.102, 42.816]",1123200.0,13478400000000.0,2400000.0
2003-12-06,7,0.0,13.0,6.0,5.6,2.2,0.2,102920.0,0.0,2003,December,Saturday,12,Winter,Light Rain,3.8,2000,12,12.0,0.0,0.875,0.003236245954692557,1.1217637540453076,37.39212513484358,Gloomy,"(33.389, 38.102]",1123200.0,13478400000000.0,2400000.0
2003-12-07,1,7.4,54.0,8.0,3.4,0.9,0.0,103010.0,0.0,2003,December,Sunday,12,Winter,No Rain,7.1,2000,12,4.6,0.4625,0.125,0.0,2.3375,77.91666666666667,Bright,"(75.809, 80.522]",4665600.0,55987200000000.0,0.0
2003-12-08,4,2.9,34.0,9.1,3.4,-1.2,0.0,102160.0,0.0,2003,December,Monday,12,Winter,No Rain,10.299999999999999,2000,12,9.1,0.18125,0.5,0.0,1.68125,56.041666666666664,Mixed,"(52.242, 56.955]",2937600.0,35251200000000.0,0.0
2003-12-09,5,6.3,49.0,9.8,4.6,0.2,0.0,101790.0,0.0,2003,December,Tuesday,12,Winter,No Rain,9.600000000000001,2000,12,5.7,0.39375,0.625,0.0,1.76875,58.958333333333336,Mixed,"(56.955, 61.669]",4233600.0,50803200000000.0,0.0
2003-12-10,8,0.0,12.0,11.7,6.2,2.5,5.2,101570.0,0.0,2003,December,Wednesday,12,Winter,Moderate Rain,9.2,2000,12,12.0,0.0,1.0,0.08414239482200649,0.9158576051779935,30.528586839266453,Gloomy,"(28.676, 33.389]",1036800.0,12441600000000.0,62400000.0
2003-12-11,8,0.0,12.0,13.4,6.6,1.4,1.2,100950.0,0.0,2003,December,Thursday,12,Winter,Light Rain,12.0,2000,12,12.0,0.0,1.0,0.01941747572815534,0.9805825242718447,32.68608414239482,Gloomy,"(28.676, 33.389]",1036800.0,12441600000000.0,14400000.0
2003-12-12,7,0.0,12.0,14.1,8.2,3.1,8.2,101730.0,0.0,2003,December,Friday,12,Winter,Moderate Rain,11.0,2000,12,12.0,0.0,0.875,0.13268608414239483,0.9923139158576052,33.07713052858684,Gloomy,"(28.676, 33.389]",1036800.0,12441600000000.0,98399999.99999999
2003-12-13,7,0.0,12.0,9.9,10.0,6.0,1.4,100800.0,0.0,2003,December,Saturday,12,Winter,Light Rain,3.9000000000000004,2000,12,12.0,0.0,0.875,0.022653721682847894,1.1023462783171523,36.74487594390507,Gloomy,"(33.389, 38.102]",1036800.0,12441600000000.0,16800000.0
2003-12-14,4,3.7,36.0,6.1,8.0,6.1,0.0,101640.0,0.0,2003,December,Sunday,12,Winter,No Rain,0.0,2000,12,8.3,0.23125,0.5,0.0,1.73125,57.70833333333333,Mixed,"(56.955, 61.669]",3110400.0,37324800000000.0,0.0
2003-12-15,3,7.1,51.0,6.1,4.3,2.5,0.0,102880.0,0.0,2003,December,Monday,12,Winter,No Rain,3.5999999999999996,2000,12,4.9,0.44375,0.375,0.0,2.06875,68.95833333333333,Bright,"(66.382, 71.095]",4406400.0,52876800000000.0,0.0
2003-12-16,5,2.1,28.0,8.4,1.5,-3.1,0.0,102980.0,0.0,2003,December,Tuesday,12,Winter,No Rain,11.5,2000,12,9.9,0.13125,0.625,0.0,1.50625,50.208333333333336,Mixed,"(47.529, 52.242]",2419200.0,29030400000000.0,0.0
2003-12-17,1,7.1,50.0,8.4,4.0,-0.5,0.0,102410.0,0.0,2003,December,Wednesday,12,Winter,No Rain,8.9,2000,12,4.9,0.44375,0.125,0.0,2.31875,77.29166666666667,Bright,"(75.809, 80.522]",4320000.0,51840000000000.0,0.0
2003-12-18,1,6.9,50.0,9.6,4.4,0.3,0.0,101760.0,0.0,2003,December,Thursday,12,Winter,No Rain,9.299999999999999,2000,12,5.1,0.43125,0.125,0.0,2.30625,76.875,Bright,"(75.809, 80.522]",4320000.0,51840000000000.0,0.0
2003-12-19,7,0.1,14.0,12.8,5.4,1.1,1.8,101710.0,0.0,2003,December,Friday,12,Winter,Light Rain,11.700000000000001,2000,12,11.9,0.00625,0.875,0.02912621359223301,1.102123786407767,36.73745954692557,Gloomy,"(33.389, 38.102]",1209600.0,14515200000000.0,21600000.0
2003-12-20,6,0.3,16.0,7.3,8.9,5.0,3.4,100530.0,0.0,2003,December,Saturday,12,Winter,Moderate Rain,2.3,2000,12,11.7,0.01875,0.75,0.05501618122977346,1.2137338187702265,40.457793959007546,Mixed,"(38.102, 42.816]",1382400.0,16588800000000.0,40800000.0
2003-12-21,4,5.2,43.0,5.3,5.4,3.6,0.0,100890.0,0.0,2003,December,Sunday,12,Winter,No Rain,1.6999999999999997,2000,12,6.8,0.325,0.5,0.0,1.825,60.83333333333333,Mixed,"(56.955, 61.669]",3715200.0,44582400000000.0,0.0
2003-12-22,4,2.8,32.0,9.8,2.8,0.3,1.2,102850.0,0.0,2003,December,Monday,12,Winter,Light Rain,9.5,2000,12,9.2,0.175,0.5,0.01941747572815534,1.6555825242718447,55.18608414239482,Mixed,"(52.242, 56.955]",2764800.0,33177600000000.0,14400000.0
2003-12-23,8,0.0,12.0,10.0,5.2,0.6,1.6,102460.0,0.0,2003,December,Tuesday,12,Winter,Light Rain,9.4,2000,12,12.0,0.0,1.0,0.025889967637540454,0.9741100323624595,32.47033441208199,Gloomy,"(28.676, 33.389]",1036800.0,12441600000000.0,19200000.0
2003-12-24,8,0.0,12.0,11.4,7.6,5.2,0.0,102610.0,0.0,2003,December,Wednesday,12,Winter,No Rain,6.2,2000,12,12.0,0.0,1.0,0.0,1.0,33.33333333333333,Gloomy,"(28.676, 33.389]",1036800.0,12441600000000.0,0.0
2003-12-25,7,0.0,12.0,10.7,10.3,9.2,0.2,102020.0,0.0,2003,December,Thursday,12,Winter,Light Rain,1.5,2000,12,12.0,0.0,0.875,0.003236245954692557,1.1217637540453076,37.39212513484358,Gloomy,"(33.389, 38.102]",1036800.0,12441600000000.0,2400000.0
2003-12-26,8,0.0,12.0,8.1,10.0,9.2,1.6,100290.0,0.0,2003,December,Friday,12,Winter,Light Rain,-1.0999999999999996,2000,12,12.0,0.0,1.0,0.025889967637540454,0.9741100323624595,32.47033441208199,Gloomy,"(28.676, 33.389]",1036800.0,12441600000000.0,19200000.0
2003-12-27,5,2.7,32.0,5.8,5.8,3.4,2.2,99490.0,0.0,2003,December,Saturday,12,Winter,Light Rain,2.4,2000,12,9.3,0.16875,0.625,0.03559870550161813,1.508151294498382,50.27170981661273,Mixed,"(47.529, 52.242]",2764800.0,33177600000000.0,26400000.000000004
2003-12-28,5,2.5,31.0,3.7,4.2,2.6,2.6,99770.0,0.0,2003,December,Sunday,12,Winter,Moderate Rain,1.1,2000,12,9.5,0.15625,0.625,0.04207119741100324,1.4891788025889967,49.639293419633226,Mixed,"(47.529, 52.242]",2678400.0,32140800000000.0,31200000.0
2003-12-29,7,0.0,12.0,5.0,2.4,1.0,8.8,100670.0,0.0,2003,December,Monday,12,Winter,Moderate Rain,4.0,2000,12,12.0,0.0,0.875,0.14239482200647252,0.9826051779935274,32.75350593311758,Gloomy,"(28.676, 33.389]",1036800.0,12441600000000.0,105600000.00000001
2003-12-30,8,0.0,12.0,5.7,3.4,1.8,1.2,101700.0,0.0,2003,December,Tuesday,12,Winter,Light Rain,3.9000000000000004,2000,12,12.0,0.0,1.0,0.01941747572815534,0.9805825242718447,32.68608414239482,Gloomy,"(28.676, 33.389]",1036800.0,12441600000000.0,14400000.0
2003-12-31,8,0.0,13.0,8.0,3.3,0.9,4.6,102570.0,0.0,2003,December,Wednesday,12,Winter,Moderate Rain,7.1,2000,12,12.0,0.0,1.0,0.0744336569579288,0.9255663430420712,30.852211434735704,Gloomy,"(28.676, 33.389]",1123200.0,13478400000000.0,55199999.99999999
2004-01-01,8,0.0,13.0,4.7,4.3,0.6,1.2,100770.0,0.0,2004,January,Thursday,1,Winter,Light Rain,4.1000000000000005,2000,12,12.0,0.0,1.0,0.01941747572815534,0.9805825242718447,32.68608414239482,Gloomy,"(28.676, 33.389]",1123200.0,13478400000000.0,14400000.0
2004-01-02,6,0.0,13.0,5.7,4.6,4.4,0.0,101860.0,0.0,2004,January,Friday,1,Winter,No Rain,1.2999999999999998,2000,12,12.0,0.0,0.75,0.0,1.25,41.66666666666667,Mixed,"(38.102, 42.816]",1123200.0,13478400000000.0,0.0
2004-01-03,7,0.0,13.0,8.0,1.6,-2.4,1.0,102270.0,0.0,2004,January,Saturday,1,Winter,Light Rain,10.4,2000,12,12.0,0.0,0.875,0.016181229773462785,1.108818770226537,36.9606256742179,Gloomy,"(33.389, 38.102]",1123200.0,13478400000000.0,12000000.0
2004-01-04,7,0.0,13.0,11.2,3.6,-0.7,0.4,101990.0,0.0,2004,January,Sunday,1,Winter,Light Rain,11.899999999999999,2000,12,12.0,0.0,0.875,0.006472491909385114,1.1185275080906147,37.284250269687156,Gloomy,"(33.389, 38.102]",1123200.0,13478400000000.0,4800000.0
2004-01-05,8,0.0,13.0,11.7,7.1,3.0,1.8,101750.0,0.0,2004,January,Monday,1,Winter,Light Rain,8.7,2000,12,12.0,0.0,1.0,0.02912621359223301,0.970873786407767,32.362459546925564,Gloomy,"(28.676, 33.389]",1123200.0,13478400000000.0,21600000.0
2004-01-06,7,3.1,36.0,10.4,9.3,6.9,0.0,101420.0,0.0,2004,January,Tuesday,1,Winter,No Rain,3.5,2000,12,8.9,0.19375,0.875,0.0,1.31875,43.958333333333336,Mixed,"(42.816, 47.529]",3110400.0,37324800000000.0,0.0
2004-01-07,7,0.9,23.0,11.9,8.5,6.6,7.4,101220.0,0.0,2004,January,Wednesday,1,Winter,Moderate Rain,5.300000000000001,2000,12,11.1,0.05625,0.875,0.1197411003236246,1.0615088996763753,35.38362998921251,Gloomy,"(33.389, 38.102]",1987200.0,23846400000000.0,88800000.0
2004-01-08,6,2.1,31.0,9.5,9.9,7.9,2.8,99470.0,0.0,2004,January,Thursday,1,Winter,Moderate Rain,1.5999999999999996,2000,12,9.9,0.13125,0.75,0.04530744336569579,1.3359425566343042,44.5314185544768,Mixed,"(42.816, 47.529]",2678400.0,32140800000000.0,33600000.0
2004-01-09,4,3.1,37.0,12.1,7.1,4.7,0.4,100260.0,0.0,2004,January,Friday,1,Winter,Light Rain,7.3999999999999995,2000,12,8.9,0.19375,0.5,0.006472491909385114,1.6872775080906148,56.24258360302049,Mixed,"(52.242, 56.955]",3196800.0,38361600000000.0,4800000.0
2004-01-10,8,0.0,14.0,11.5,7.9,3.7,7.6,100980.0,0.0,2004,January,Saturday,1,Winter,Moderate Rain,7.8,2000,12,12.0,0.0,1.0,0.12297734627831715,0.8770226537216829,29.23408845738943,Gloomy,"(28.676, 33.389]",1209600.0,14515200000000.0,91200000.0
2004-01-11,6,2.8,36.0,10.5,10.1,8.7,5.8,100070.0,0.0,2004,January,Sunday,1,Winter,Moderate Rain,1.8000000000000007,2000,12,9.2,0.175,0.75,0.09385113268608414,1.3311488673139158,44.37162891046386,Mixed,"(42.816, 47.529]",3110400.0,37324800000000.0,69600000.0
2004-01-12,6,1.7,30.0,9.2,7.4,4.2,7.6,99710.0,0.0,2004,January,Monday,1,Winter,Moderate Rain,4.999999999999999,2000,12,10.3,0.10625,0.75,0.12297734627831715,1.233272653721683,41.10908845738943,Mixed,"(38.102, 42.816]",2592000.0,31104000000000.0,91200000.0
2004-01-13,5,3.2,39.0,7.1,7.6,6.1,1.8,98850.0,0.0,2004,January,Tuesday,1,Winter,Light Rain,1.0,2000,12,8.8,0.2,0.625,0.02912621359223301,1.545873786407767,51.529126213592235,Mixed,"(47.529, 52.242]",3369600.0,40435200000000.0,21600000.0
2004-01-14,6,0.4,20.0,9.3,5.6,4.1,2.0,99680.0,0.0,2004,January,Wednesday,1,Winter,Light Rain,5.200000000000001,2000,12,11.6,0.025,0.75,0.03236245954692557,1.2426375404530745,41.42125134843582,Mixed,"(38.102, 42.816]",1728000.0,20736000000000.0,24000000.0
2004-01-15,5,3.0,39.0,8.4,5.2,1.1,6.6,100110.0,0.0,2004,January,Thursday,1,Winter,Moderate Rain,7.300000000000001,2000,12,9.0,0.1875,0.625,0.10679611650485436,1.4557038834951457,48.523462783171524,Mixed,"(47.529, 52.242]",3369600.0,40435200000000.0,79200000.0
2004-01-16,5,3.6,42.0,6.5,5.8,3.2,0.0,99170.0,0.0,2004,January,Friday,1,Winter,No Rain,3.3,2000,12,8.4,0.225,0.625,0.0,1.6,53.333333333333336,Mixed,"(52.242, 56.955]",3628800.0,43545600000000.0,0.0
2004-01-17,4,5.3,52.0,7.9,3.2,-0.1,0.2,100330.0,0.0,2004,January,Saturday,1,Winter,Light Rain,8.0,2000,12,6.7,0.33125,0.5,0.003236245954692557,1.8280137540453074,60.93379180151025,Mixed,"(56.955, 61.669]",4492800.0,53913600000000.0,2400000.0
2004-01-18,5,6.6,59.0,11.1,3.8,-0.2,0.0,102550.0,0.0,2004,January,Sunday,1,Winter,No Rain,11.299999999999999,2000,12,5.4,0.4125,0.625,0.0,1.7875,59.583333333333336,Mixed,"(56.955, 61.669]",5097600.0,61171200000000.0,0.0
2004-01-19,7,0.1,18.0,10.1,5.6,0.1,0.2,101710.0,0.0,2004,January,Monday,1,Winter,Light Rain,10.0,2000,12,11.9,0.00625,0.875,0.003236245954692557,1.1280137540453075,37.60045846817692,Gloomy,"(33.389, 38.102]",1555200.0,18662400000000.0,2400000.0
2004-01-20,8,0.0,16.0,9.9,9.0,7.9,0.8,101500.0,0.0,2004,January,Tuesday,1,Winter,Light Rain,2.0,2000,12,12.0,0.0,1.0,0.012944983818770227,0.9870550161812298,32.901833872707655,Gloomy,"(28.676, 33.389]",1382400.0,16588800000000.0,9600000.0
2004-01-21,8,0.4,22.0,8.5,8.8,7.7,0.0,101930.0,0.0,2004,January,Wednesday,1,Winter,No Rain,0.7999999999999998,2000,12,11.6,0.025,1.0,0.0,1.025,34.166666666666664,Gloomy,"(33.389, 38.102]",1900800.0,22809600000000.0,0.0
2004-01-22,8,0.0,16.0,8.9,7.5,6.5,5.4,101480.0,0.0,2004,January,Thursday,1,Winter,Moderate Rain,2.4000000000000004,2000,12,12.0,0.0,1.0,0.08737864077669903,0.912621359223301,30.42071197411003,Gloomy,"(28.676, 33.389]",1382400.0,16588800000000.0,64800000.00000001
2004-01-23,8,0.0,17.0,10.0,7.4,5.8,3.8,101320.0,0.0,2004,January,Friday,1,Winter,Moderate Rain,4.2,2000,12,12.0,0.0,1.0,0.061488673139158574,0.9385113268608414,31.283710895361377,Gloomy,"(28.676, 33.389]",1468800.0,17625600000000.0,45600000.0
2004-01-24,3,7.3,67.0,7.3,7.0,4.0,0.2,101550.0,0.0,2004,January,Saturday,1,Winter,Light Rain,3.3,2000,12,4.7,0.45625,0.375,0.003236245954692557,2.0780137540453074,69.26712513484358,Bright,"(66.382, 71.095]",5788800.0,69465600000000.0,2400000.0
2004-01-25,4,5.4,58.0,5.4,3.4,-0.4,0.0,101410.0,0.0,2004,January,Sunday,1,Winter,No Rain,5.800000000000001,2000,12,6.6,0.3375,0.5,0.0,1.8375,61.24999999999999,Mixed,"(56.955, 61.669]",5011200.0,60134400000000.0,0.0
2004-01-26,7,0.0,17.0,5.3,3.4,1.3,0.0,100460.0,0.0,2004,January,Monday,1,Winter,No Rain,4.0,2000,12,12.0,0.0,0.875,0.0,1.125,37.5,Gloomy,"(33.389, 38.102]",1468800.0,17625600000000.0,0.0
2004-01-27,7,2.8,44.0,5.4,3.8,2.4,0.7,100830.0,0.0,2004,January,Tuesday,1,Winter,Light Rain,3.0000000000000004,2000,12,9.2,0.175,0.875,0.011326860841423947,1.288673139158576,42.955771305285865,Mixed,"(42.816, 47.529]",3801600.0,45619200000000.0,8400000.0
2004-01-28,5,3.8,51.0,4.4,2.3,-0.8,4.0,100380.0,0.0,2004,January,Wednesday,1,Winter,Moderate Rain,5.2,2000,12,8.2,0.2375,0.625,0.06472491909385114,1.547775080906149,51.592502696871634,Mixed,"(47.529, 52.242]",4406400.0,52876800000000.0,48000000.0
2004-01-29,1,8.3,77.0,10.6,0.9,-2.6,0.0,101080.0,2.0,2004,January,Thursday,1,Winter,No Rain,13.2,2000,12,3.6999999999999993,0.51875,0.125,0.0,2.39375,79.79166666666666,Bright,"(75.809, 80.522]",6652800.0,79833600000000.0,0.0
2004-01-30,6,0.1,21.0,12.4,4.8,-1.0,4.8,100750.0,0.0,2004,January,Friday,1,Winter,Moderate Rain,13.4,2000,12,11.9,0.00625,0.75,0.07766990291262137,1.1785800970873788,39.28600323624596,Gloomy,"(38.102, 42.816]",1814400.0,21772800000000.0,57600000.0
2004-01-31,8,0.0,19.0,12.9,8.2,4.0,5.4,99340.0,0.0,2004,January,Saturday,1,Winter,Moderate Rain,8.9,2000,12,12.0,0.0,1.0,0.08737864077669903,0.912621359223301,30.42071197411003,Gloomy,"(28.676, 33.389]",1641600.0,19699200000000.0,64800000.00000001
2004-02-01,7,2.0,41.0,14.3,11.1,9.3,7.6,100910.0,0.0,2004,February,Sunday,2,Winter,Moderate Rain,5.0,2000,12,10.0,0.125,0.875,0.12297734627831715,1.1270226537216828,37.56742179072276,Gloomy,"(33.389, 38.102]",3542400.0,42508800000000.0,91200000.0
2004-02-02,8,0.1,22.0,15.3,12.0,9.6,0.0,101630.0,0.0,2004,February,Monday,2,Winter,No Rain,5.700000000000001,2000,12,11.9,0.00625,1.0,0.0,1.00625,33.54166666666667,Gloomy,"(33.389, 38.102]",1900800.0,22809600000000.0,0.0
2004-02-03,8,0.0,20.0,16.6,13.4,11.6,1.4,101910.0,0.0,2004,February,Tuesday,2,Winter,Light Rain,5.000000000000002,2000,12,12.0,0.0,1.0,0.022653721682847894,0.9773462783171522,32.57820927723841,Gloomy,"(28.676, 33.389]",1728000.0,20736000000000.0,16800000.0
2004-02-04,7,1.5,39.0,13.5,14.4,12.1,0.2,102050.0,0.0,2004,February,Wednesday,2,Winter,Light Rain,1.4000000000000004,2000,12,10.5,0.09375,0.875,0.003236245954692557,1.2155137540453076,40.51712513484358,Mixed,"(38.102, 42.816]",3369600.0,40435200000000.0,2400000.0
2004-02-05,7,0.0,21.0,11.3,12.8,12.1,1.6,102120.0,0.0,2004,February,Thursday,2,Winter,Light Rain,-0.7999999999999989,2000,12,12.0,0.0,0.875,0.025889967637540454,1.0991100323624594,36.637001078748646,Gloomy,"(33.389, 38.102]",1814400.0,21772800000000.0,19200000.0
2004-02-06,7,0.4,29.0,10.2,10.8,10.2,5.0,101250.0,0.0,2004,February,Friday,2,Winter,Moderate Rain,0.0,2000,12,11.6,0.025,0.875,0.08090614886731393,1.069093851132686,35.636461704422864,Gloomy,"(33.389, 38.102]",2505600.0,30067200000000.0,60000000.0
2004-02-07,3,6.1,75.0,8.8,8.0,5.7,1.0,101400.0,0.0,2004,February,Saturday,2,Winter,Light Rain,3.1000000000000005,2000,12,5.9,0.38125,0.375,0.016181229773462785,1.9900687702265372,66.33562567421791,Bright,"(61.669, 66.382]",6480000.0,77760000000000.0,12000000.0
2004-02-08,3,5.8,74.0,6.2,6.6,4.3,0.0,102050.0,0.0,2004,February,Sunday,2,Winter,No Rain,1.9000000000000004,2000,12,6.2,0.3625,0.375,0.0,1.9875,66.25,Bright,"(61.669, 66.382]",6393600.0,76723200000000.0,0.0
2004-02-09,5,5.9,76.0,9.4,1.9,-2.4,0.0,103570.0,0.0,2004,February,Monday,2,Winter,No Rain,11.8,2000,12,6.1,0.36875,0.625,0.0,1.74375,58.12499999999999,Mixed,"(56.955, 61.669]",6566400.0,78796800000000.0,0.0
2004-02-10,7,2.4,51.0,12.6,4.7,0.0,0.0,103180.0,0.0,2004,February,Tuesday,2,Winter,No Rain,12.6,2000,12,9.6,0.15,0.875,0.0,1.275,42.5,Mixed,"(38.102, 42.816]",4406400.0,52876800000000.0,0.0
2004-02-11,7,0.0,23.0,11.1,7.8,2.9,0.0,102980.0,0.0,2004,February,Wednesday,2,Winter,No Rain,8.2,2000,12,12.0,0.0,0.875,0.0,1.125,37.5,Gloomy,"(33.389, 38.102]",1987200.0,23846400000000.0,0.0
2004-02-12,7,0.0,24.0,9.6,9.5,7.9,0.0,103400.0,0.0,2004,February,Thursday,2,Winter,No Rain,1.6999999999999993,2000,12,12.0,0.0,0.875,0.0,1.125,37.5,Gloomy,"(33.389, 38.102]",2073600.0,24883200000000.0,0.0
2004-02-13,8,0.0,24.0,10.0,8.5,7.4,0.8,103400.0,0.0,2004,February,Friday,2,Winter,Light Rain,2.5999999999999996,2000,12,12.0,0.0,1.0,0.012944983818770227,0.9870550161812298,32.901833872707655,Gloomy,"(28.676, 33.389]",2073600.0,24883200000000.0,9600000.0
2004-02-14,7,2.9,59.0,9.0,8.4,6.7,1.4,102800.0,0.0,2004,February,Saturday,2,Winter,Light Rain,2.3,2000,12,9.1,0.18125,0.875,0.022653721682847894,1.2835962783171522,42.786542610571736,Mixed,"(38.102, 42.816]",5097600.0,61171200000000.0,16800000.0
2004-02-15,7,0.1,28.0,7.8,7.2,5.3,0.4,102750.0,0.0,2004,February,Sunday,2,Winter,Light Rain,2.5,2000,12,11.9,0.00625,0.875,0.006472491909385114,1.1247775080906148,37.4925836030205,Gloomy,"(33.389, 38.102]",2419200.0,29030400000000.0,4800000.0
2004-02-16,7,0.0,25.0,7.3,6.7,5.6,0.0,103070.0,0.0,2004,February,Monday,2,Winter,No Rain,1.7000000000000002,2000,12,12.0,0.0,0.875,0.0,1.125,37.5,Gloomy,"(33.389, 38.102]",2160000.0,25920000000000.0,0.0
2004-02-17,8,0.0,26.0,8.0,6.1,4.9,3.4,103020.0,0.0,2004,February,Tuesday,2,Winter,Moderate Rain,3.0999999999999996,2000,12,12.0,0.0,1.0,0.05501618122977346,0.9449838187702265,31.49946062567422,Gloomy,"(28.676, 33.389]",2246400.0,26956800000000.0,40800000.0
2004-02-18,6,2.3,57.0,7.5,6.0,3.9,0.8,103100.0,0.0,2004,February,Wednesday,2,Winter,Light Rain,3.6,2000,12,9.7,0.14375,0.75,0.012944983818770227,1.3808050161812297,46.026833872707655,Mixed,"(42.816, 47.529]",4924800.0,59097600000000.0,9600000.0
2004-02-19,4,7.0,96.0,3.3,5.3,3.1,0.0,102750.0,0.0,2004,February,Thursday,2,Winter,No Rain,0.19999999999999973,2000,12,5.0,0.4375,0.5,0.0,1.9375,64.58333333333334,Mixed,"(61.669, 66.382]",8294400.0,99532800000000.0,0.0
2004-02-20,6,0.2,33.0,7.4,2.2,1.1,0.0,102170.0,0.0,2004,February,Friday,2,Winter,No Rain,6.300000000000001,2000,12,11.8,0.0125,0.75,0.0,1.2625,42.083333333333336,Mixed,"(38.102, 42.816]",2851200.0,34214400000000.0,0.0
2004-02-21,6,2.0,56.0,6.3,3.6,-0.2,0.0,101510.0,0.0,2004,February,Saturday,2,Winter,No Rain,6.5,2000,12,10.0,0.125,0.75,0.0,1.375,45.83333333333333,Mixed,"(42.816, 47.529]",4838400.0,58060800000000.0,0.0
2004-02-22,6,1.4,51.0,5.9,4.4,2.4,0.0,101650.0,0.0,2004,February,Sunday,2,Winter,No Rain,3.5000000000000004,2000,12,10.6,0.0875,0.75,0.0,1.3375,44.58333333333333,Mixed,"(42.816, 47.529]",4406400.0,52876800000000.0,0.0
2004-02-23,3,7.0,101.0,6.3,3.0,0.1,0.0,102330.0,0.0,2004,February,Monday,2,Winter,No Rain,6.2,2000,12,5.0,0.4375,0.375,0.0,2.0625,68.75,Bright,"(66.382, 71.095]",8726400.0,104716800000000.0,0.0
2004-02-24,6,0.0,29.0,3.9,1.6,-3.1,2.2,101670.0,0.0,2004,February,Tuesday,2,Winter,Light Rain,7.0,2000,12,12.0,0.0,0.75,0.03559870550161813,1.2144012944983817,40.48004314994606,Mixed,"(38.102, 42.816]",2505600.0,30067200000000.0,26400000.000000004
2004-02-25,4,5.0,88.0,5.1,2.0,0.2,0.0,101160.0,0.0,2004,February,Wednesday,2,Winter,No Rain,4.8999999999999995,2000,12,7.0,0.3125,0.5,0.0,1.8125,60.416666666666664,Mixed,"(56.955, 61.669]",7603200.0,91238400000000.0,0.0
2004-02-26,3,8.2,114.0,4.8,0.8,-3.6,0.0,100450.0,0.0,2004,February,Thursday,2,Winter,No Rain,8.4,2000,12,3.8000000000000007,0.5125,0.375,0.0,2.1375,71.25,Bright,"(71.095, 75.809]",9849600.0,118195200000000.0,0.0
